citystate,rent,rentText,unitLabel,title,location,phone,availability,availabilityText,lastUpdated,listingid,url,img,itemTitle,logo,image,streetAddress,city,state,zip,lat,lng
salt-lake-city-ut,675,$675 - 990,1-2 Bed,Eagle's Landing Apartments,"625 S Redwood Rd, Salt Lake City, UT 84104",844-419-8377,1,Available Now,,mjtd7ej,https://www.apartments.com/eagles-landing-apartments-salt-lake-city-ut/mjtd7ej/,,Eagle's Landing Apartments,https://images1.apartments.com/i2/iLpdQe1Kl_ZgBioAGfrpmYLDK6l4xoMbDixBdeLCxHs/110/bluestone-properties-logo.png,https://images1.apartments.com/i2/SznJovcmqzix3JEQnH5zTMa8aRuQl1cjrKDjVmRC_Ro/117/eagles-landing-apartments-salt-lake-city-ut-building-photo.jpg,625 S Redwood Rd,Salt Lake City,UT,84104,0,0
salt-lake-city-ut,680,$680 - 900,Studio - 2 Bed,Sun River Apartments,"1080 W 3300 S, Salt Lake City, UT 84119",866-298-0468,1,Available Now,1 wk,xmmwven,https://www.apartments.com/sun-river-apartments-salt-lake-city-ut/xmmwven/,,Sun River Apartments,https://images1.apartments.com/i2/Vcve1RUPnm7Sfz2c6oaHwr8YVO2cgtdhGE3nNous9EM/110/de-anza-properties-logo.png,https://images1.apartments.com/i2/-N3TEbcGAoegvzQvI622WOIn1zANS8eWDfbq6EBYrm0/106/sun-river-apartments-salt-lake-city-ut-building-photo.jpg,1080 W 3300 S,Salt Lake City,UT,84119,0,0
salt-lake-city-ut,685,$685,1 Bed,Vista Twin Apartments,"3406-3408 S 300 E, Salt Lake City, UT 84115",,1,Available Now,2 wks,rl2qwz3,https://www.apartments.com/vista-twin-apartments-salt-lake-city-ut/rl2qwz3/,,Vista Twin Apartments,undefined,https://images1.apartments.com/i2/YAFKzJWRn-J2XvfLE8PnNBh3sTc3iN3fBSMYOusSgw8/104/vista-twin-apartments-salt-lake-city-ut-building-photo.jpg,3406-3408 S 300 E,Salt Lake City,UT,84115,0,0
salt-lake-city-ut,690,"$690 - 1,149",1-2 Bed,Callaway Apartments,"1141 W 3900 Expy S, Salt Lake City, UT 84123",844-856-3574,1,Available Now,2 wks,5pfvffm,https://www.apartments.com/callaway-apartments-salt-lake-city-ut/5pfvffm/,,Callaway Apartments,https://images1.apartments.com/i2/aAW__IBte-_KZSOdglrlwkL3dMvLYhnf_Q5ajWva1OE/110/amc-logo.png,https://images1.apartments.com/i2/uHs2Es-J8LKXtkTSmaiO4VUWq-DV2JUCePwGKV2mw-4/106/callaway-apartments-salt-lake-city-ut-building-photo.jpg,1141 W 3900 Expy S,Salt Lake City,UT,84123,0,0
salt-lake-city-ut,695,$695,2 Bed,2546 S Redwood Rd Unit 3,"Salt Lake City, UT 84119",,1,Available Now,,9sn31d7,https://www.apartments.com/2546-s-redwood-rd-salt-lake-city-ut-unit-3/9sn31d7/,,2546 S Redwood Rd Unit 3,undefined,https://images1.apartments.com/i2/G1VJDMlzP3p-L8TmGywjgN9V9an7JygiN23DHHivyfA/104/2546-s-redwood-rd-unit-3-salt-lake-city-ut-building-photo.jpg,2546 S Redwood Rd Unit 3,Salt Lake City,UT,84119,0,0
salt-lake-city-ut,695,$695,2 Bed,2546 S Redwood Rd Unit 3,"Salt Lake City, UT 84119",,1,Available Now,,wxfhrpl,https://www.apartments.com/2546-s-redwood-rd-salt-lake-city-ut-unit-3/wxfhrpl/,,2546 S Redwood Rd Unit 3,undefined,https://images1.apartments.com/i2/YzD5_8RJO5dGHJUchVsVX5B9FTNjfpejogf3QEnoymc/104/2546-s-redwood-rd-unit-3-salt-lake-city-ut-building-photo.jpg,2546 S Redwood Rd Unit 3,Salt Lake City,UT,84119,0,0
salt-lake-city-ut,695,$695,2 Bed,1619 W Ivy Cir Unit 3,"Salt Lake City, UT 84116",,1,Available Now,,1q7by07,https://www.apartments.com/1619-w-ivy-cir-salt-lake-city-ut-unit-3/1q7by07/,,1619 W Ivy Cir Unit 3,undefined,https://images1.apartments.com/i2/kbuco3tqtoN5nYKqzSwfiSpT3nmOxLiPxZ_N9sSOhiQ/104/1619-w-ivy-cir-unit-3-salt-lake-city-ut-building-photo.jpg,1619 W Ivy Cir Unit 3,Salt Lake City,UT,84116,0,0
salt-lake-city-ut,695,$695,2 Bed,1619 W Ivy Cir Unit #3,"Salt Lake City, UT 84116",,1,Available Now,3 hrs,mtf8j8j,https://www.apartments.com/1619-w-ivy-cir-salt-lake-city-ut-unit-3/mtf8j8j/,,1619 W Ivy Cir Unit #3,undefined,https://images1.apartments.com/i2/fKd_9KaypdkoBK5sOZ7j44aMt0pVFOw3V4FxXkKf3q0/104/1619-w-ivy-cir-unit-3-salt-lake-city-ut-building-photo.jpg,1619 W Ivy Cir Unit #3,Salt Lake City,UT,84116,0,0
salt-lake-city-ut,700,$700,2 Bed,2540 S 700 E Unit C,"Salt Lake City, UT 84106",,1,Available Now,,wqng80j,https://www.apartments.com/2540-s-700-e-salt-lake-city-ut-unit-c/wqng80j/,,2540 S 700 E Unit C,undefined,https://images1.apartments.com/i2/STD1VK5nns6Oeu3YWAPhix0_jRQ6fNrpOuKYTQnv1Qs/104/2540-s-700-e-unit-c-salt-lake-city-ut-building-photo.jpg,2540 S 700 E Unit C,Salt Lake City,UT,84106,0,0
salt-lake-city-ut,700,$700,2 Bed,2540 S 700 E,"Salt Lake City, UT 84106",,1,Available Now,,lm41tne,https://www.apartments.com/2540-s-700-e-salt-lake-city-ut/lm41tne/,,2540 S 700 E,undefined,https://images1.apartments.com/i2/DCHPWQTtVk86wkQpKkW1Hp2yOnieXDZWjBmfwFZpkAY/104/2540-s-700-e-salt-lake-city-ut-building-photo.jpg,2540 S 700 E,Salt Lake City,UT,84106,0,0
salt-lake-city-ut,700,$700,1 Bed,1315 S 200 E,"Salt Lake City, UT 84115",,1,Available Now,,j2rkse5,https://www.apartments.com/1315-s-200-e-salt-lake-city-ut/j2rkse5/,,1315 S 200 E,undefined,https://images1.apartments.com/i2/_jmMo7nmb48vWeCphuf-MU1sRjNKNFvyeUtlTmheovg/104/1315-s-200-e-salt-lake-city-ut-building-photo.jpg,1315 S 200 E,Salt Lake City,UT,84115,0,0
salt-lake-city-ut,709,"$709 - 1,054",Studio - 2 Bed,Sky Harbor Apartments,"1876 W North Temple, Salt Lake City, UT 84116",866-975-6042,1,Available Now,,ynvltfs,https://www.apartments.com/sky-harbor-apartments-salt-lake-city-ut/ynvltfs/,,Sky Harbor Apartments,https://images1.apartments.com/i2/AMmfJz520Pp2i8u6AIutiCPCKACIz-CnwpESplxWF5c/110/nals-apartment-homes-logo.png,https://images1.apartments.com/i2/vuZM0o-NcKSqdMaknnf_CHWgApNymMA7WsNXFOEej9I/106/sky-harbor-apartments-salt-lake-city-ut-building-photo.jpg,1876 W North Temple,Salt Lake City,UT,84116,0,0
salt-lake-city-ut,710,"$710 - 1,460",1-2 Bed,Mission Meadowbrook Apartments,"820 W Timber Creek Way, Salt Lake City, UT 84119",888-718-0684,1,Available Now,7 hrs,1dppnx6,https://www.apartments.com/mission-meadowbrook-apartments-salt-lake-city-ut/1dppnx6/,,Mission Meadowbrook Apartments,https://images1.apartments.com/i2/tPJz_rA3JwRzdyN4vgqFC2pyPOORwjR5cluKks7_uUQ/110/maxx-properties-logo.png,https://images1.apartments.com/i2/5hVX_J5ZHX98KqG9Yebd6c6vDN8JSu2rLTXwfhBUHVA/106/mission-meadowbrook-apartments-salt-lake-city-ut-building-photo.jpg,820 W Timber Creek Way,Salt Lake City,UT,84119,0,0
salt-lake-city-ut,710,$710 - 810,1-2 Bed,Cinnamon Springs,"4700 S 2200 W, Salt Lake City, UT 84129",,1,Available Now,2 wks,3w02ypf,https://www.apartments.com/cinnamon-springs-salt-lake-city-ut/3w02ypf/,,Cinnamon Springs,undefined,https://images1.apartments.com/i2/zBGdW4OhUmSTmbkzTX2v42FCsndlGW2O-a-VQOb8QTg/104/cinnamon-springs-salt-lake-city-ut-primary-photo.jpg,4700 S 2200 W,Salt Lake City,UT,84129,0,0
salt-lake-city-ut,715,$715,1 Bed,Breelyn Apartments,"435 E 100 S, Salt Lake City, UT 84111",,1,Available Now,2 wks,7qpxrww,https://www.apartments.com/breelyn-apartments-salt-lake-city-ut/7qpxrww/,,Breelyn Apartments,https://images1.apartments.com/i2/wn1Ydx4AJBhKEf-EhkbuPQfGzxNZrfhURwac722hug8/110/core-communities-and-investments-logo.png,https://images1.apartments.com/i2/AWCf3Sv033P-svihnXGjqSCcblVne6gHgknQ7zbabC0/104/breelyn-apartments-salt-lake-city-ut-primary-photo.jpg,435 E 100 S,Salt Lake City,UT,84111,0,0
salt-lake-city-ut,721,"$721 - 1,250",1-2 Bed,Citifront,"641 W North Temple, Salt Lake City, UT 84104",,1,Available Now,7 hrs,j5r8mb7,https://www.apartments.com/citifront-salt-lake-city-ut/j5r8mb7/,,Citifront,https://images1.apartments.com/i2/rgKwud3rNf1bJADqgI2AtMKrtO0BLi34WKeRncbO6S8/110/bridge-investment-group-partners-llc-logo.png,https://images1.apartments.com/i2/981FzDaej5WEL2-mRFlVxatbjPPXMK209BUyeDuzeKI/104/citifront-salt-lake-city-ut-building-photo.jpg,641 W North Temple,Salt Lake City,UT,84104,0,0
san-antonio-tx,400,$400,Townhome for Rent,5803 Joiner,"San Antonio, TX 78238",,1,Available Now,,lkn6mqe,https://www.apartments.com/5803-joiner-san-antonio-tx/lkn6mqe/,https://images1.apartments.com/i2/TRXKS46z5THWWJz5R2M-zep5pC4oBZgF6y8tGARSY2U/104/5803-joiner-san-antonio-tx-building-photo.jpg,5803 Joiner,undefined,https://images1.apartments.com/i2/TRXKS46z5THWWJz5R2M-zep5pC4oBZgF6y8tGARSY2U/104/5803-joiner-san-antonio-tx-building-photo.jpg,5803 Joiner,San Antonio,TX,78238,0,0
san-antonio-tx,440,$440 - 685,Studio - 2 Bed,ParkVista Apartments,"5470 W Military Dr, San Antonio, TX 78242",210-305-4403,1,Available Now,2 wks,ftqf9fr,https://www.apartments.com/parkvista-apartments-san-antonio-tx/ftqf9fr/,https://images1.apartments.com/i2/Som8ZPwLFK9cfO1ZEObieosw7F6wFGTgD1Rt3-EbzBI/106/parkvista-apartments-san-antonio-tx-interior-photo.jpg,ParkVista Apartments,https://images1.apartments.com/i2/oFzfdZh7nantW4vAn0xQ0K9-7PVula51Rk6R95q4_NI/110/pioneer-mangement-company-logo.png,https://images1.apartments.com/i2/Som8ZPwLFK9cfO1ZEObieosw7F6wFGTgD1Rt3-EbzBI/106/parkvista-apartments-san-antonio-tx-interior-photo.jpg,5470 W Military Dr,San Antonio,TX,78242,0,0
san-antonio-tx,450,$450,1 Bed,1014 S San Eduardo Ave,"San Antonio, TX 78237",,1,Available Now,3 hrs,m2z2szj,https://www.apartments.com/1014-s-san-eduardo-ave-san-antonio-tx/m2z2szj/,https://images1.apartments.com/i2/RJBu1LVYdIIzXlQSmehG1aN2nwaj9sUNRCkuvEhNvbw/104/1014-s-san-eduardo-ave-san-antonio-tx-building-photo.jpg,1014 S San Eduardo Ave,undefined,https://images1.apartments.com/i2/RJBu1LVYdIIzXlQSmehG1aN2nwaj9sUNRCkuvEhNvbw/104/1014-s-san-eduardo-ave-san-antonio-tx-building-photo.jpg,1014 S San Eduardo Ave,San Antonio,TX,78237,0,0
san-antonio-tx,459,$459 - 955,Studio - 4 Bed,University Oaks,"6685 Utsa Blvd, San Antonio, TX 78249",,1,Available Now,2 wks,tr8g9tb,https://www.apartments.com/university-oaks-san-antonio-tx/tr8g9tb/,https://images1.apartments.com/i2/5awYqXubMpgKUNpele3P7bSAqRHpW5m85X42LENYNys/104/university-oaks-san-antonio-tx-building-photo.jpg,University Oaks,https://images1.apartments.com/i2/Iw_lHsVSPAyMbSIMtz0ZkSxVRExaXT7Cm8koObK66wg/110/campus-living-villages-logo.png,https://images1.apartments.com/i2/5awYqXubMpgKUNpele3P7bSAqRHpW5m85X42LENYNys/104/university-oaks-san-antonio-tx-building-photo.jpg,6685 Utsa Blvd,San Antonio,TX,78249,0,0
san-antonio-tx,460,$460 - 895,1-4 Bed,Maverick Creek,"15651 Chase Hill Blvd, San Antonio, TX 78256",,1,Available Now,2 wks,gwd373y,https://www.apartments.com/maverick-creek-san-antonio-tx/gwd373y/,https://images1.apartments.com/i2/qSDrw1ZhV-QeG7wZLAoFkmeako0kfaspt3kbtXbTEYs/104/maverick-creek-san-antonio-tx-primary-photo.jpg,Maverick Creek,undefined,https://images1.apartments.com/i2/qSDrw1ZhV-QeG7wZLAoFkmeako0kfaspt3kbtXbTEYs/104/maverick-creek-san-antonio-tx-primary-photo.jpg,15651 Chase Hill Blvd,San Antonio,TX,78256,0,0
san-antonio-tx,475,$475 - 640,Studio - 1 Bed,Castle Point,"5230 Blanco Rd, San Antonio, TX 78216",,1,Available Now,2 wks,dww8xrh,https://www.apartments.com/castle-point-san-antonio-tx/dww8xrh/,https://images1.apartments.com/i2/k-L3p1NU0NQt7y6uiVyp5jhwsqGjgh6-xAjUHIAMpVw/104/castle-point-san-antonio-tx-primary-photo.jpg,Castle Point,undefined,https://images1.apartments.com/i2/k-L3p1NU0NQt7y6uiVyp5jhwsqGjgh6-xAjUHIAMpVw/104/castle-point-san-antonio-tx-primary-photo.jpg,5230 Blanco Rd,San Antonio,TX,78216,0,0
san-antonio-tx,479,$479 - 985,Studio - 2 Bed,Wood Hollow Apartments,"10362 Sahara Dr, San Antonio, TX 78216",844-279-7001,1,Available Now,,skv4h97,https://www.apartments.com/wood-hollow-apartments-san-antonio-tx/skv4h97/,,Wood Hollow Apartments,https://images1.apartments.com/i2/YmkZIGBsGZnKdplIt5eqDWAZCf4XQh4UJe2LoKV6hfA/110/chad-nic-properties-logo.png,https://images1.apartments.com/i2/wbgpRtOnyzkTKAGfwhsH1boTQu-wGCNlR_lLNnzeEI8/106/wood-hollow-apartments-san-antonio-tx-building-photo.jpg,10362 Sahara Dr,San Antonio,TX,78216,0,0
san-antonio-tx,480,$480,1 Bed,3135 Roosevelt Ave,"San Antonio, TX 78214",,1,Available Now,3 hrs,9vv5h87,https://www.apartments.com/3135-roosevelt-ave-san-antonio-tx/9vv5h87/,,3135 Roosevelt Ave,undefined,https://images1.apartments.com/i2/u-sBOyvSqt74RN1u2I445bl05iSxUS3yE7WHdupcARw/104/3135-roosevelt-ave-san-antonio-tx-building-photo.jpg,3135 Roosevelt Ave,San Antonio,TX,78214,0,0
san-antonio-tx,495,$495 - 695,1-3 Bed,Preserve at the Port,"402 Gillmore Ave, San Antonio, TX 78226",,1,Available Now,2 wks,vr991se,https://www.apartments.com/preserve-at-the-port-san-antonio-tx/vr991se/,,Preserve at the Port,undefined,https://images1.apartments.com/i2/LUtiX5knTGgSXad5Nd_HeHTspj_13feAhI0et2uCvHE/104/preserve-at-the-port-san-antonio-tx-mitchell-villagepreserve-at-the-port.jpg,402 Gillmore Ave,San Antonio,TX,78226,0,0
san-antonio-tx,499,$499 - 796,Studio - 3 Bed,Hilltop Oaks Apartments,"6130 Ingram Ranch, San Antonio, TX 78238",210-764-5234,1,Available Now,,7w2s41z,https://www.apartments.com/hilltop-oaks-apartments-san-antonio-tx/7w2s41z/,,Hilltop Oaks Apartments,https://images1.apartments.com/i2/5oAHMfXRs458ZnUOG4erN1jvQ-jh2FRl8ZDjjv0ID_4/110/hogan-real-estate-services-logo.png,https://images1.apartments.com/i2/RxvAiSxsNYcLClSg1zlvuqHHHp7Xy8FEUHKpKQuMI_Y/106/hilltop-oaks-apartments-san-antonio-tx-building-photo.jpg,6130 Ingram Ranch,San Antonio,TX,78238,0,0
san-antonio-tx,499,$499 - 824,Studio - 3 Bed,Broad Viewe,"215 W Broadview Dr, San Antonio, TX 78228",844-376-7133,1,Available Now,2 wks,rgk4rk0,https://www.apartments.com/broad-viewe-san-antonio-tx/rgk4rk0/,,Broad Viewe,https://images1.apartments.com/i2/_j-o7PH7x0emTZ7DAf16RnX9_1nwEoy9oQfsAv-RZgM/110/bob-ross-realty-logo.png,https://images1.apartments.com/i2/9XQPeku2YTpTKkhsTllaaJg9Pg5Unuc8w2kvbaSi63E/106/broad-viewe-san-antonio-tx-interior-photo.jpg,215 W Broadview Dr,San Antonio,TX,78228,0,0
san-antonio-tx,499,$499 - 825,Studio - 2 Bed,Villas del Encanto,"1830 Bandera Rd, San Antonio, TX 78228",855-814-3313,0,Not Available,8 hrs,xpd93qq,https://www.apartments.com/villas-del-encanto-san-antonio-tx/xpd93qq/,,Villas del Encanto,https://images1.apartments.com/i2/vG0u_9iMCsli2ffySZ70aYruQiXLfoC1dyjjZ9nL3lY/110/comunidad-realty-partners-logo.jpg,https://images1.apartments.com/i2/Y16yd6mtBqQEunpVPahp6D9YvQdCmyE5XekUMtHsYsU/106/villas-del-encanto-san-antonio-tx-building-photo.jpg,1830 Bandera Rd,San Antonio,TX,78228,0,0
san-antonio-tx,500,$500 - 810,Studio - 2 Bed,Brigadoon Apartments,"3550 S Gevers St, San Antonio, TX 78210",888-414-9276,1,Available Now,8 hrs,qwbe3dz,https://www.apartments.com/brigadoon-apartments-san-antonio-tx/qwbe3dz/,,Brigadoon Apartments,https://images1.apartments.com/i2/p_Y2eWctqqoWNt4FZpNrEccRC7QGLtJlkT4-ZyEECXM/110/united-apartment-group-logo.png,https://images1.apartments.com/i2/IoYvCnfGUwAEBgEZPyHM4jxjmaxXnApEK6xRachWfMI/106/brigadoon-apartments-san-antonio-tx-interior-photo.jpg,3550 S Gevers St,San Antonio,TX,78210,0,0
san-antonio-tx,500,$500,Condo for Rent,6900 N Vandiver Rd Unit 1829,"San Antonio, TX 78209",,1,Available Now,1 hr,cm9wt6f,https://www.apartments.com/6900-n-vandiver-rd-san-antonio-tx-unit-1829/cm9wt6f/,,6900 N Vandiver Rd Unit 1829,undefined,https://images1.apartments.com/i2/54KG54qcFKXdsrfTRaGbJTfg1KI8j77oxEHDINqT6L8/104/6900-n-vandiver-rd-unit-1829-san-antonio-tx-primary-photo.jpg,6900 N Vandiver Rd Unit 1829,San Antonio,TX,78209,0,0
san-antonio-tx,500,$500,Condo for Rent,6910 Glendora Ave Unit 1842,"San Antonio, TX 78218",,1,Available Now,1 hr,5d8kb2p,https://www.apartments.com/6910-glendora-ave-san-antonio-tx-unit-1842/5d8kb2p/,,6910 Glendora Ave Unit 1842,undefined,https://images1.apartments.com/i2/jd7yLzzcwt7uLQQD0pXc-STkFrAG9h-NRbpxt2UdJtY/104/6910-glendora-ave-unit-1842-san-antonio-tx-primary-photo.jpg,6910 Glendora Ave Unit 1842,San Antonio,TX,78218,0,0
san-antonio-tx,500,$500,Condo for Rent,2400 Oakhill Rd Unit 1908,"San Antonio, TX 78238",,1,Available Now,1 hr,xe5v84m,https://www.apartments.com/2400-oakhill-rd-san-antonio-tx-unit-1908/xe5v84m/,,2400 Oakhill Rd Unit 1908,undefined,https://images1.apartments.com/i2/9JxMAYDv_sluyS_J9qnntMmCLmjKAdORLz6wmsYLBAM/104/2400-oakhill-rd-unit-1908-san-antonio-tx-primary-photo.jpg,2400 Oakhill Rd Unit 1908,San Antonio,TX,78238,0,0
san-antonio-tx,500,$500,Condo for Rent,347 Ware Blvd,"San Antonio, TX 78221",,1,Available Now,2 days,n38mmwp,https://www.apartments.com/347-ware-blvd-san-antonio-tx/n38mmwp/,,347 Ware Blvd,undefined,https://images1.apartments.com/i2/Xp9rBk_fDo-h841ymgJwonzWKjVuZA2MqPSIjFm2q2w/104/347-ware-blvd-san-antonio-tx-primary-photo.jpg,347 Ware Blvd,San Antonio,TX,78221,0,0
san-antonio-tx,500,$500,Condo for Rent,9525 Lorene Ln Unit 1625,"San Antonio, TX 78216",,1,Available Now,1 hr,es5kpdq,https://www.apartments.com/9525-lorene-ln-san-antonio-tx-unit-1625/es5kpdq/,,9525 Lorene Ln Unit 1625,undefined,https://images1.apartments.com/i2/qW1agXtcoKUnMV2tBq2yU550uJhDHp9xnfJf2z_0F9g/104/9525-lorene-ln-unit-1625-san-antonio-tx-building-photo.jpg,9525 Lorene Ln Unit 1625,San Antonio,TX,78216,0,0
san-antonio-tx,500,$500,Condo for Rent,1318 Gardina St Unit 1905,"San Antonio, TX 78201",,1,Available Now,1 hr,s8qlrl4,https://www.apartments.com/1318-gardina-st-san-antonio-tx-unit-1905/s8qlrl4/,,1318 Gardina St Unit 1905,undefined,https://images1.apartments.com/i2/iPPm8uq2xcD43-kgNyL4O_y1r8yo4n3wjFKqW1slDM4/104/1318-gardina-st-unit-1905-san-antonio-tx-building-photo.jpg,1318 Gardina St Unit 1905,San Antonio,TX,78201,0,0
san-antonio-tx,500,$500,Condo for Rent,1011 Vance Jackson Rd Unit 1911,"San Antonio, TX 78201",,1,Available Now,1 hr,02zhkg3,https://www.apartments.com/1011-vance-jackson-rd-san-antonio-tx-unit-1911/02zhkg3/,,1011 Vance Jackson Rd Unit 1911,undefined,https://images1.apartments.com/i2/lusoujWy2fzZPoWe5GfcB4kiNsHygHevZ4lRHzrJHcA/104/1011-vance-jackson-rd-unit-1911-san-antonio-tx-building-photo.jpg,1011 Vance Jackson Rd Unit 1911,San Antonio,TX,78201,0,0
san-antonio-tx,500,$500,Condo for Rent,354 E Southcross Blvd,"San Antonio, TX 78214",,1,Available Now,,m9z8zqj,https://www.apartments.com/354-e-southcross-blvd-san-antonio-tx/m9z8zqj/,,354 E Southcross Blvd,undefined,https://images1.apartments.com/i2/vP36b5bj5RmOUlRMejCukeXkd5UeQwOnbopvu0DHWB8/104/354-e-southcross-blvd-san-antonio-tx-building-photo.jpg,354 E Southcross Blvd,San Antonio,TX,78214,0,0
san-antonio-tx,500,$500,Studio,404 E Myrtle St Unit 3,"San Antonio, TX 78212",,1,Available Now,,7h30wjx,https://www.apartments.com/404-e-myrtle-st-san-antonio-tx-unit-3/7h30wjx/,,404 E Myrtle St Unit 3,undefined,https://images1.apartments.com/i2/JzHWhkcaQa-SeajDL7wfqCtEWE1Oy9G4J25p_VB2VqM/104/404-e-myrtle-st-unit-3-san-antonio-tx-building-photo.jpg,404 E Myrtle St Unit 3,San Antonio,TX,78212,0,0
san-antonio-tx,514,$514 - 717,Studio - 2 Bed,Rio Springs,"2800 W Hutchins Pl, San Antonio, TX 78224",844-739-4834,1,Available Now,1 wk,mx00txh,https://www.apartments.com/rio-springs-san-antonio-tx/mx00txh/,,Rio Springs,https://images1.apartments.com/i2/crdygolxIi_vdF0SKYS3JZTtijhjUVX7CsmPwKkiLzE/110/sandalwood-management-inc-logo.png,https://images1.apartments.com/i2/nF8nqnpS-psyGzysXKXzSGyDmvWZpXU0S8cpqQE9pRQ/106/rio-springs-san-antonio-tx-building-photo.jpg,2800 W Hutchins Pl,San Antonio,TX,78224,0,0
san-antonio-tx,515,$515 - 800,Studio - 2 Bed,Forest Glen Apartments,"11600 Huebner Rd, San Antonio, TX 78230",844-748-2643,1,Available Now,2 wks,rysk1f3,https://www.apartments.com/forest-glen-apartments-san-antonio-tx/rysk1f3/,,Forest Glen Apartments,https://images1.apartments.com/i2/e6_rCXjAfvmKGCoOhvyoGkm6btshKwtAZuhKv5Ol8m0/110/diamond-management-logo.png,https://images1.apartments.com/i2/jjMGhNa8XZohGfzI6sOF2Lz2nNRQ1lGVoNm_Zna9oYA/106/forest-glen-apartments-san-antonio-tx-building-photo.jpg,11600 Huebner Rd,San Antonio,TX,78230,0,0
san-antonio-tx,515,$515 - 615,1-2 Bed,Kelly Apartments,"515 Humble Ave, San Antonio, TX 78225",844-236-0042,1,Available Now,2 wks,gh1742y,https://www.apartments.com/kelly-apartments-san-antonio-tx/gh1742y/,,Kelly Apartments,https://images1.apartments.com/i2/KsJRiybyCKXnGdrPBF41eKAkDAc_Ih6c5hBDj4JwBdw/110/drought-properties-logo.png,https://images1.apartments.com/i2/1p3-rJBAhkVrDnr7201UUqHUFoIv51HAWwX7Yq0XtL4/106/kelly-apartments-san-antonio-tx-building-photo.jpg,515 Humble Ave,San Antonio,TX,78225,0,0
san-diego-ca,358,$358,Studio,Lincoln Hotel,"536 5th Ave, San Diego, CA 92101",,1,Available Now,,7z6y7jw,https://www.apartments.com/lincoln-hotel-san-diego-ca/7z6y7jw/,https://images1.apartments.com/i2/1MMnLQ6yZN8QO_i9zg6usC9aIry6WaUJ-0i10vUEVSw/104/lincoln-hotel-san-diego-ca-front-of-hotel.jpg,Lincoln Hotel,undefined,https://images1.apartments.com/i2/1MMnLQ6yZN8QO_i9zg6usC9aIry6WaUJ-0i10vUEVSw/104/lincoln-hotel-san-diego-ca-front-of-hotel.jpg,536 5th Ave,San Diego,CA,92101,0,0
san-diego-ca,550,$550,Condo for Rent,4220 36th St,"San Diego, CA 92104",,1,Available Now,4 days,5jj06hm,https://www.apartments.com/4220-36th-st-san-diego-ca/5jj06hm/,https://images1.apartments.com/i2/Xjy-L8k0QSa7pzEUknorEZfQpdsuvaMMe9XBFPKLnE8/104/4220-36th-st-san-diego-ca-primary-photo.jpg,4220 36th St,undefined,https://images1.apartments.com/i2/Xjy-L8k0QSa7pzEUknorEZfQpdsuvaMMe9XBFPKLnE8/104/4220-36th-st-san-diego-ca-primary-photo.jpg,4220 36th St,San Diego,CA,92104,0,0
san-diego-ca,650,$650,Condo for Rent,8320 Regents Rd,"San Diego, CA 92122",,1,Available Now,1 wk,g2py8gz,https://www.apartments.com/8320-regents-rd-san-diego-ca/g2py8gz/,https://images1.apartments.com/i2/IS8mLqwxS9h93IS5zgOeFPssutOErN30fHO2txsOc_M/104/8320-regents-rd-san-diego-ca-building-photo.jpg,8320 Regents Rd,undefined,https://images1.apartments.com/i2/IS8mLqwxS9h93IS5zgOeFPssutOErN30fHO2txsOc_M/104/8320-regents-rd-san-diego-ca-building-photo.jpg,8320 Regents Rd,San Diego,CA,92122,0,0
san-diego-ca,723,$723 - 866,1-2 Bed,TALMADGE SENIOR VILLAGE,"5252 El Cajon Blvd, San Diego, CA 92115",855-880-5119,0,Available Soon,2 wks,c9r72re,https://www.apartments.com/talmadge-senior-village-san-diego-ca/c9r72re/,https://images1.apartments.com/i2/MtEQPtiP8QmCnZqelSRU5D9_8wzGG2YlL8fXnt_jcZc/106/talmadge-senior-village-san-diego-ca-building-photo.jpg,TALMADGE SENIOR VILLAGE,https://images1.apartments.com/i2/c-Dk9D7Kmi5WO5FMCXDOuu8jqoAXA-qg6KP5DdhlBy4/110/national-community-renaissance-logo.png,https://images1.apartments.com/i2/MtEQPtiP8QmCnZqelSRU5D9_8wzGG2YlL8fXnt_jcZc/106/talmadge-senior-village-san-diego-ca-building-photo.jpg,5252 El Cajon Blvd,San Diego,CA,92115,0,0
san-diego-ca,825,$825,Studio,The Royal Apartments,"5101 Towle Ct, San Diego, CA 92105",,1,Available Now,2 wks,4k3jwll,https://www.apartments.com/the-royal-apartments-san-diego-ca/4k3jwll/,https://images1.apartments.com/i2/OLGGRxpIxV3Lvjy1MBU29nLqUAJkAL6eWFvUZFntwes/104/the-royal-apartments-san-diego-ca-building-photo.jpg,The Royal Apartments,undefined,https://images1.apartments.com/i2/OLGGRxpIxV3Lvjy1MBU29nLqUAJkAL6eWFvUZFntwes/104/the-royal-apartments-san-diego-ca-building-photo.jpg,5101 Towle Ct,San Diego,CA,92105,0,0
san-diego-ca,850,$850,House for Rent,4819 Filipo St,"San Diego, CA 92115",,1,Available Now,,ewge0ep,https://www.apartments.com/4819-filipo-st-san-diego-ca/ewge0ep/,https://images1.apartments.com/i2/MexWps-7ch-vumvWAJv7kaZxurWdr0FciM7qOSB9HaU/104/4819-filipo-st-san-diego-ca-building-photo.jpg,4819 Filipo St,undefined,https://images1.apartments.com/i2/MexWps-7ch-vumvWAJv7kaZxurWdr0FciM7qOSB9HaU/104/4819-filipo-st-san-diego-ca-building-photo.jpg,4819 Filipo St,San Diego,CA,92115,0,0
