avgListPrice,medianPrice,popularity,statecode,city,state,latitude,longitude
5000000,,,CA,ORANGE,California,33.7877944,-117.8531119
3919716,1199000,5,NY,New York,New York,40.7127837,-74.0059413
3880872,613750,11,CO,Pitkin,Colorado,38.6091612,-106.5166957
3707588,815000,13,MA,Nantucket,Massachusetts,41.2834704,-70.099451
3250000,,,FL,WALTON,Florida,30.5640199,-86.1751759
2316871,,2,WY,Teton,Wyoming,43.853632,-110.6314491
2305144,535000,14,MA,Dukes,Massachusetts,41.4039539,-70.6692655
2071961,578637,29,CO,San Miguel,Colorado,37.9781237,-108.1428669
1966705,,12,CO,Eagle,Colorado,39.6552634,-106.8286507
1958468,,4,UT,Summit,Utah,37.801087,-112.9363354
1912228,898750,20,CA,Marin,California,38.083403,-122.7633036
1695213,465000,16,CA,Santa Barbara,California,34.4208305,-119.6981901
1572305,1050000,6,CA,San Mateo,California,37.5629917,-122.3255254
1546060,1160000,,CA,San Francisco,California,37.7749295,-122.4194155
1399999,,41,SD,Lyman,South Dakota,43.9016694,-99.8124935
1266650,,221,TX,Sutton,Texas,30.5598827,-100.5296115
1218207,,35,OR,Wheeler,Oregon,45.688996,-123.8806879
1200000,,26,NE,Cherry,Nebraska,42.474114,-101.1617356
1170680,468250,21,CA,Monterey,California,36.6002378,-121.8946761
1126423,730000,6,NY,Kings,New York,40.6528762,-73.959494
1119247,630000,3,CA,Orange,California,33.7877944,-117.8531119
1110375,,174,TX,Armstrong,Texas,26.9224703,-97.7898963
1089500,,219,TX,Glasscock,Texas,31.912308,-101.6157773
1066860,,10,ID,Blaine,Idaho,43.4743428,-113.9664446
1054953,535000,1,NY,Westchester,New York,41.1220194,-73.7948516
1046584,850000,9,CA,Santa Clara,California,37.3541079,-121.9552356
1045333,372500,3,MA,Suffolk,Massachusetts,42.3522866,-71.0504229
1001213,525000,1,CA,Los Angeles,California,34.0522342,-118.2436849
962886,452000,10,CO,Summit,Colorado,39.5911871,-106.0640179
954975,,41,ND,Grant,North Dakota,46.3951108,-101.5535564
944533,806000,25,VA,Falls Church,Virginia,38.882334,-77.1710914
925044,518000,22,FL,Monroe,Florida,24.5557001,-81.7825985
898037,370000,1,CT,Fairfield,Connecticut,41.1408363,-73.2612615
879527,364820,31,WA,San Juan,Washington,48.5513671,-123.0781062
865311,435000,5,CO,Boulder,Colorado,40.0149856,-105.2705456
861862,356000,3,NY,Suffolk,New York,40.9848784,-72.6151169
824431,295000,34,CO,Clear Creek,Colorado,39.7967637,-105.0426542
824344,535000,10,CA,Ventura,California,34.274646,-119.2290316
822776,585000,26,CA,Napa,California,38.2975381,-122.286865
810114,495000,2,CA,San Diego,California,32.715738,-117.1610838
805942,471000,2,NY,Nassau,New York,40.6546145,-73.5594128
804772,360450,2,MA,Norfolk,Massachusetts,42.1195426,-71.3250563
790198,653500,19,CA,Santa Cruz,California,36.9741171,-122.0307963
784375,395000,24,OR,Hood River,Oregon,45.7053966,-121.5214623
778371,,8,UT,Wasatch,Utah,40.3629418,-110.9983515
777937,529000,12,CA,Sonoma,California,38.291859,-122.4580356
772708,520000,6,VA,Arlington,Virginia,38.8816208,-77.0909809
750000,65250,138,GA,Atkinson,Georgia,31.2932161,-82.8640623
750000,,51,SD,Aurora,South Dakota,44.2841347,-96.685606
749957,685000,7,CA,Alameda,California,37.7652065,-122.2416355
743218,414069,5,TN,Williamson,Tennessee,35.9179271,-86.8621827
741500,,,MS,FORREST,Mississippi,31.2148677,-89.2847251
738050,337500,20,VA,Fauquier,Virginia,38.7208787,-77.7909776
726543,,37,CO,Jackson,Colorado,40.6819242,-106.2522143
720542,303000,20,MD,Talbot,Maryland,38.7803973,-76.1319953
720251,,18,MT,Madison,Montana,45.466729,-111.8865015
715361,595000,4,NY,Queens,New York,40.7282239,-73.7948516
712633,,73,NE,Garfield,Nebraska,41.9678957,-98.9245343
711695,330000,1,MA,Middlesex,Massachusetts,42.467206,-71.2874209
711152,343500,3,RI,Newport,Rhode Island,41.4901024,-71.3128285
706483,271250,8,MA,Barnstable,Massachusetts,41.7003208,-70.3002024
704816,410000,6,CO,Douglas,Colorado,39.2587106,-104.9388853
701157,416250,13,CA,Placer,California,39.0915751,-120.8039474
698186,420500,1,MD,Montgomery,Maryland,39.1547426,-77.2405153
697334,300000,3,NV,Douglas,Nevada,38.9265035,-119.6499162
691129,500000,8,CA,Contra Costa,California,37.8534093,-121.9017954
687081,450000,1,NJ,Bergen,New Jersey,40.9262762,-74.07701
685472,310000,13,FL,Collier,Florida,26.069985,-81.4278984
682439,490000,15,CA,San Luis Obispo,California,35.2827524,-120.6596156
675476,465000,1,WA,King,Washington,47.5480339,-121.9836029
672304,,1,FL,Miami-Dade,Florida,25.5516034,-80.6326916
656744,,31,TX,Kendall,Texas,29.9603413,-98.7481167
656205,335000,13,CO,La Plata,Colorado,37.2125857,-107.763621
655460,285250,5,SC,Charleston,South Carolina,32.7764749,-79.9310512
652249,265000,48,VA,Albemarle,Virginia,38.0567092,-78.6114999
646492,,39,TX,Gillespie,Texas,30.314993,-98.9245343
642776,,11,NY,Richmond,New York,42.8214796,-77.5390127
639873,425000,3,VA,Loudoun,Virginia,39.076767,-77.6536125
623315,,1,MT,Gallatin,Montana,45.5388865,-111.1194231
619364,325000,28,CA,Mendocino,California,39.3076744,-123.7994591
617450,,46,SD,Hanson,South Dakota,43.6082107,-97.6982272
612884,,27,FL,Walton,Florida,30.5640199,-86.1751759
612402,249500,15,CO,Gunnison,Colorado,38.5458246,-106.9253207
610033,599250,112,VA,Alexandria,Virginia,38.8048355,-77.0469214
603138,332950,5,RI,Bristol,Rhode Island,41.6771101,-71.2662025
597290,365000,2,OR,Clackamas,Oregon,45.4076205,-122.5703692
594035,369000,22,CO,Routt,Colorado,40.4771623,-107.1011931
591084,261500,3,FL,Palm Beach,Florida,26.7056206,-80.0364297
590830,269000,87,VA,Rappahannock,Virginia,38.6762327,-78.1564432
589806,435395,61,VA,Clarke,Virginia,39.1516583,-77.973865
589693,395000,23,CA,El Dorado,California,38.6801437,-120.8412807
588254,374000,1,CO,Jefferson,Colorado,39.377255,-105.8005988
576498,280000,55,NC,Currituck,North Carolina,36.4189826,-75.946324
573680,297000,4,MA,Essex,Massachusetts,42.6319582,-70.7829315
571444,,35,TX,Llano,Texas,30.7593452,-98.6750379
567633,381000,27,CA,Nevada,California,39.1346666,-121.1710389
567568,323000,74,GA,Greene,Georgia,33.5186591,-83.1649001
565570,358250,3,CO,Denver,Colorado,39.7392358,-104.990251
552553,211000,23,CO,Archuleta,Colorado,37.1604318,-107.0067031
550674,460000,37,CA,San Benito,California,36.5760883,-120.9876321
549318,335000,36,CO,Ouray,Colorado,38.0227716,-107.6714487
546668,365000,30,CO,Broomfield,Colorado,39.9205411,-105.0866504
542258,330000,40,CA,Mono,California,37.9218608,-118.9528645
541828,330000,2,RI,Washington,Rhode Island,41.4568113,-71.6673352
540026,375000,4,NJ,Monmouth,New Jersey,40.2589455,-74.123996
538034,186415,46,GA,Rabun,Georgia,34.9027286,-83.3789389
535465,,13,UT,Morgan,Utah,41.036056,-111.6768769
534000,,64,LA,East Carroll,Louisiana,32.7570923,-91.2506002
533276,282000,19,CO,Grand,Colorado,39.4818366,-106.067701
530556,,6,TX,Dallas,Texas,32.7766642,-96.7969879
528484,350500,2,NJ,Hudson,New Jersey,40.7453199,-74.0535126
525000,,37,NE,Sioux,Nebraska,42.5012873,-103.7289167
524113,375000,13,NJ,Somerset,New Jersey,40.497604,-74.4884868
524012,,24,CO,Garfield,Colorado,39.6584775,-107.763621
518692,262760,3,SC,Beaufort,South Carolina,32.4315813,-80.6698286
517391,188250,28,FL,Indian River,Florida,27.6947732,-80.543845
516017,344000,19,OR,Multnomah,Oregon,45.5145659,-122.5863212
514444,,67,TX,Washington,Texas,30.3252749,-96.1573104
511958,112000,91,VA,Bath,Virginia,38.111733,-79.6502105
509902,,8,ID,Valley,Idaho,44.9204669,-115.7926381
508996,240000,1,MN,Hennepin,Minnesota,45.0208911,-93.5094574
506730,420000,13,NY,Rockland,New York,41.9456157,-74.8039205
504643,,7,NJ,Morris,New Jersey,40.8336038,-74.5463282
501645,285000,2,NV,Washoe,Nevada,40.5608387,-119.6035495
499900,,,OK,OKLAHOMA,Oklahoma,35.0077519,-97.092877
498575,238750,23,FL,Martin,Florida,29.29361,-82.19056
497500,,16,AK,Nome,Alaska,64.5011111,-165.4063889
495845,308500,26,CO,Arapahoe,Colorado,38.8533381,-102.1762596
490563,210000,89,VA,Madison,Virginia,38.3804062,-78.2575035
488384,375000,6,MD,Howard,Maryland,39.2873463,-76.964306
487770,,12,UT,Grand,Utah,39.0086287,-109.5613343
486763,,7,MT,Ravalli,Montana,47.2726443,-114.1730085
486536,,28,KY,Woodford,Kentucky,38.0721662,-84.7315563
485390,,22,NC,Dare,North Carolina,35.6549619,-75.6208088
484192,220000,10,FL,Sarasota,Florida,27.3364347,-82.5306527
484164,269900,4,GA,Fulton,Georgia,33.8033965,-84.3962535
482641,,2,NM,Santa Fe,New Mexico,35.6869752,-105.937799
482493,285250,16,OR,Yamhill,Oregon,45.3415036,-123.1873291
481748,335000,1,OR,Washington,Oregon,45.5469616,-123.1386021
479262,225000,47,NC,Transylvania,North Carolina,35.2190534,-82.7778579
477975,,16,MT,Carbon,Montana,45.2820195,-109.100255
474720,245000,10,KY,Oldham,Kentucky,38.3560025,-85.4788065
474197,223000,15,NJ,Cape May,New Jersey,38.9351125,-74.9060053
473741,,22,ID,Teton,Idaho,43.886579,-111.6777396
472638,395200,7,NY,Bronx,New York,40.8447819,-73.8648268
469129,,15,TX,Travis,Texas,31.1354588,-97.0027678
468747,,7,TX,Collin,Texas,33.1795213,-96.4929797
468312,,10,MT,Lake,Montana,47.9056393,-114.1155537
465797,,4,NC,Buncombe,North Carolina,35.5931377,-82.4752757
462902,,12,NC,Orange,North Carolina,36.0263022,-79.1096901
462625,,3,IL,DuPage,Illinois,41.8243831,-88.0900762
457353,270000,5,MA,Plymouth,Massachusetts,41.9584457,-70.6672621
456895,360000,11,CA,Yolo,California,38.732968,-121.8072828
456216,355000,76,VA,Goochland,Virginia,37.7415997,-77.973865
453935,294000,6,PA,Chester,Pennsylvania,39.849557,-75.3557457
453459,212750,4,IL,Lake,Illinois,42.3689363,-87.8271534
449865,,2,ID,Kootenai,Idaho,48.3102037,-116.5135257
449668,357000,54,CO,Gilpin,Colorado,39.8770159,-105.4536718
448795,,44,NC,Jackson,North Carolina,36.3895976,-77.4213614
448167,258750,8,MN,Carver,Minnesota,44.7633943,-93.6254404
448139,408000,20,CO,Elbert,Colorado,39.2194678,-104.5371508
447704,542250,4,CA,Riverside,California,33.9533487,-117.3961564
446532,,1,UT,Salt Lake,Utah,40.7607793,-111.8910474
446328,247000,2,MN,Washington,Minnesota,44.8896877,-92.8577105
446326,225000,1,TN,Davidson,Tennessee,36.1342563,-86.8220341
446210,,67,NC,Polk,North Carolina,35.2686842,-82.1713632
445311,275000,114,VA,Fredericksburg,Virginia,38.3031837,-77.4605399
443586,308622,18,MD,Queen Anne's,Maryland,39.0263572,-76.1319953
443473,,66,TX,Burnet,Texas,30.7582376,-98.2283585
442538,231800,24,VA,Northampton,Virginia,37.226762,-75.9927652
442372,305000,4,OR,Deschutes,Oregon,43.83251,-121.2616541
441230,218000,74,VA,Lancaster,Virginia,37.7475945,-76.5025742
440842,,20,MT,Sweet Grass,Montana,48.9961099,-111.9675752
440470,320000,7,CO,Larimer,Colorado,40.6955572,-105.5943388
437911,,4,TX,Denton,Texas,33.2148412,-97.1330683
436072,271000,3,PA,Bucks,Pennsylvania,40.4107964,-75.2479061
433288,185000,52,GA,Morgan,Georgia,31.5376731,-84.5993601
432966,,28,UT,Piute,Utah,38.3997408,-112.1430215
431232,256850,10,OR,Clatsop,Oregon,46.0210796,-123.7653042
431110,280000,19,GA,Forsyth,Georgia,33.0342974,-83.938242
429577,165000,12,WA,Kittitas,Washington,46.9831822,-120.4170102
428955,285000,6,WA,Clark,Washington,45.7466471,-122.5194378
428616,343500,19,NJ,Hunterdon,New Jersey,40.5669515,-74.9208772
425482,286000,17,WA,Island,Washington,48.19765,-122.579457
424843,330000,5,VA,Prince William,Virginia,38.7838939,-77.6077865
421749,175000,35,GA,Dawson,Georgia,31.7735001,-84.4465826
420380,247175,7,MN,Scott,Minnesota,44.6834072,-93.5407909
419782,,,AZ,PIMA,Arizona,32.8961755,-109.8275815
419544,337000,17,OR,Curry,Oregon,42.5440503,-124.2781761
417815,365000,24,CA,Solano,California,38.3104969,-121.9017954
417671,353000,4,WA,Snohomish,Washington,47.9128756,-122.0981848
417107,,6,ID,Bonner,Idaho,48.2751783,-116.5931483
415896,226000,8,NC,Union,North Carolina,34.9338651,-80.543845
415797,294450,,VA,James City,Virginia,37.3002132,-76.8028933
415339,256250,44,CA,Amador,California,38.3488921,-120.7740931
415010,211000,7,SC,Georgetown,South Carolina,33.376834,-79.2944964
414873,274000,16,NY,Putnam,New York,43.7467286,-73.3970613
414628,,81,TX,Blanco,Texas,30.0979862,-98.4214095
414572,185000,18,NC,Iredell,North Carolina,35.8310501,-80.8986502
414477,308000,4,MD,Anne Arundel,Maryland,38.9530109,-76.5488232
413697,300000,8,WA,Whatcom,Washington,48.8787167,-121.9718657
413676,,,AK,Sitka,Alaska,57.0530556,-135.33
412428,263500,5,OR,Jackson,Oregon,42.334535,-122.7646577
412345,221000,34,GA,Oconee,Georgia,32.8554338,-82.949866
412236,,64,TX,Cooke,Texas,33.6672185,-97.3516558
411392,,9,MT,Park,Montana,48.7596128,-113.7870225
410139,284000,1,VT,Chittenden,Vermont,43.7271064,-72.9428417
408721,260000,3,WI,Waukesha,Wisconsin,43.0116784,-88.2314813
407627,,71,TX,Waller,Texas,30.0566085,-95.9268986
407500,,67,NE,Dundy,Nebraska,40.1306121,-101.6157773
406458,,5,WY,Park,Wyoming,41.1395177,-104.8176325
406302,,11,VA,Charlottesville,Virginia,38.0293059,-78.4766781
405875,234000,17,OH,Delaware,Ohio,40.2986724,-83.067965
403926,204775,10,GA,Glynn,Georgia,31.2624169,-81.6035062
403808,197000,5,CT,Litchfield,Connecticut,41.7472642,-73.1887165
403306,,78,TX,Bandera,Texas,29.7266131,-99.0736462
401903,,21,WV,Greenbrier,West Virginia,37.786699,-80.304993
401772,,7,MS,Lafayette,Mississippi,34.4186994,-89.4742177
401374,220000,23,OR,Crook,Oregon,44.0978126,-120.0963654
401097,248350,15,WI,Ozaukee,Wisconsin,43.367713,-87.927309
400958,283000,1,NH,Rockingham,New Hampshire,42.9931261,-71.0497768
400144,230000,16,FL,Manatee,Florida,27.4799195,-82.345189
399591,,16,IN,Boone,Indiana,40.0106163,-86.4996546
398515,,86,TX,Fayette,Texas,29.8896442,-96.8350999
397776,143500,11,MA,Berkshire,Massachusetts,42.1668,-73.1496
396678,225000,2,FL,Broward,Florida,26.190096,-80.365865
396517,230000,1,AZ,Maricopa,Arizona,33.0581063,-112.0476423
396257,,84,TX,Austin,Texas,30.267153,-97.7430608
395330,211000,34,FL,Okaloosa,Florida,30.5773401,-86.6611083
394410,274000,52,CA,Alpine,California,32.8350521,-116.7664109
392656,171500,38,VA,Nelson,Virginia,37.7478599,-78.8835548
389862,,2,UT,Utah,Utah,39.3209801,-111.0937311
389675,,1,KS,Johnson,Kansas,37.5703377,-101.7506777
386880,123250,93,TN,Moore,Tennessee,35.2700506,-86.357952
385749,164800,2,KY,Fayette,Kentucky,38.0606478,-84.4802606
384935,301000,18,OR,Benton,Oregon,44.6281686,-123.3873877
384443,,20,NY,Columbia,New York,40.8075355,-73.9625727
382984,300000,13,WA,Skamania,Washington,45.6176095,-122.0488678
382165,218000,10,SD,Union,South Dakota,42.8621348,-96.7065914
382052,235000,14,OR,Josephine,Oregon,42.3447572,-123.4568737
380041,,38,TX,Kerr,Texas,30.0945305,-99.456155
379886,210000,2,NC,Mecklenburg,North Carolina,35.2632655,-80.8543847
379507,,3,IN,Hamilton,Indiana,41.5336616,-84.9127396
379477,,5,NM,Taos,New Mexico,36.4072485,-105.5730665
378233,246500,1,NC,Wake,North Carolina,35.8031909,-78.5660852
375698,310500,8,VA,Stafford,Virginia,38.4334566,-77.4242972
375249,,17,TX,Hays,Texas,30.1227118,-97.8722281
374661,,43,TX,Rockwall,Texas,32.9312336,-96.4597089
374571,,10,TX,Fort Bend,Texas,29.5692614,-95.8142885
374398,,2,ME,York,Maine,43.1617483,-70.6482581
373119,,8,TX,Montgomery,Texas,30.3882613,-95.6963355
373117,,94,TX,Palo Pinto,Texas,32.7679859,-98.2987543
372823,,7,ME,Knox,Maine,44.517294,-69.2133749
372561,210000,5,FL,Orange,Florida,28.5367285,-81.2868492
372208,250000,13,TN,Wilson,Tennessee,36.1626241,-86.2970998
371660,264000,34,CA,Calaveras,California,38.1960477,-120.6805037
371433,,19,NC,Watauga,North Carolina,36.1941825,-81.734942
371201,,6,NJ,Union,New Jersey,40.6975898,-74.2631635
370999,204950,36,FL,Nassau,Florida,30.5927334,-81.8224362
370935,,5,MS,Madison,Mississippi,32.4618086,-90.1153638
370485,226750,2,GA,Cobb,Georgia,31.9590772,-83.9884612
370243,241000,6,OR,Polk,Oregon,44.9266528,-123.4919256
370014,195000,7,VT,Lamoille,Vermont,44.6433418,-72.6314026
369500,169500,26,TN,Loudon,Tennessee,35.7328541,-84.3338112
369382,,14,MI,Grand Traverse,Michigan,44.687984,-85.520024
368845,254000,16,GA,Fayette,Georgia,33.4502206,-84.4802606
368400,,,MN,ANOKA,Minnesota,45.1977428,-93.3871758
366985,,3,MT,Missoula,Montana,46.8787176,-113.996586
366367,215000,6,NC,New Hanover,North Carolina,34.2154913,-77.8824596
365847,230000,15,OR,Tillamook,Oregon,45.4562158,-123.8440137
365453,,3,UT,Washington,Utah,37.1305373,-113.5082867
364836,254450,9,FL,Saint Johns,Florida,30.0820653,-81.5471201
364740,259500,32,CA,Humboldt,California,40.7450055,-123.8695086
364740,,1,ME,Cumberland,Maine,43.796573,-70.2585205
364634,,2,TX,Harris,Texas,29.7751825,-95.3102505
364500,,79,NE,Banner,Nebraska,41.500766,-103.6362715
363486,181950,11,GA,Hall,Georgia,34.30778,-83.804868
363426,179000,82,VA,Mathews,Virginia,37.3912302,-76.317414
363357,,142,TX,Presidio,Texas,29.5607383,-104.3721465
363073,,83,VA,Greene,Virginia,38.3120359,-78.4524591
362449,192000,4,FL,Pinellas,Florida,27.876394,-82.7778579
362023,92950,,VA,Charles City,Virginia,37.4018216,-77.1485163
361696,200000,2,MI,Oakland,Michigan,42.5921924,-83.336188
359940,,2,MT,Flathead,Montana,48.424152,-114.15315
359302,223800,8,OR,Lincoln,Oregon,44.609549,-123.942359
359008,,4,ME,Hancock,Maine,44.5291357,-68.2537463
358700,,172,TX,Mason,Texas,30.7487884,-99.230611
357044,237200,2,CO,El Paso,Colorado,38.9108325,-104.4723301
356844,230000,4,AZ,Yavapai,Arizona,34.6463981,-112.4291464
356726,,48,MI,Charlevoix,Michigan,45.3180632,-85.2584004
356721,,51,LA,Pointe Coupee,Louisiana,30.6102166,-91.5983959
356185,,42,VA,Powhatan,Virginia,37.5643209,-77.8824596
356046,149900,1,AL,Baldwin,Alabama,30.6010744,-87.7763333
355842,,66,VA,Northumberland,Virginia,37.9035732,-76.4100267
355212,170000,21,MD,Garrett,Maryland,39.5681243,-79.2902133
354986,200000,8,FL,Lee,Florida,30.4196584,-83.3004216
354855,,108,VA,King and Queen,Virginia,37.7298568,-76.8951551
354166,220000,13,VA,Williamsburg,Virginia,37.2707022,-76.7074571
353730,269000,9,WA,Skagit,Washington,48.4241961,-121.7114362
353395,,20,TX,Parker,Texas,33.0553975,-96.6219376
352727,280000,7,MD,Frederick,Maryland,39.4142688,-77.4105409
351725,,51,CO,Mineral,Colorado,37.6583677,-107.0067031
351258,290000,12,MD,Carroll,Maryland,39.5423418,-77.0564464
349344,218500,15,NC,Henderson,North Carolina,36.3295905,-78.3991638
349203,260000,8,VT,Addison,Vermont,44.0886671,-73.302622
348650,,223,TX,Brooks,Texas,27.0273057,-98.2212979
348431,,42,TX,Aransas,Texas,27.8339158,-97.0610994
348235,331250,45,NC,Chatham,North Carolina,35.7211289,-79.17807
347773,292250,16,CO,Adams,Colorado,39.8398269,-104.1930918
347469,227500,,VA,Winchester,Virginia,39.1856597,-78.1633341
347450,,2,MO,Platte,Missouri,39.3475649,-94.7691586
346701,,1,TX,Tarrant,Texas,32.7732044,-97.3516558
346482,300000,14,CA,Sacramento,California,38.5815719,-121.4943996
346117,,113,TX,Colorado,Texas,32.3881745,-100.8645576
346112,,15,AK,Haines,Alaska,59.2358333,-135.445
346075,249950,2,VA,Virginia Beach,Virginia,36.8529263,-75.977985
345506,341999,3,NJ,Essex,New Jersey,40.7947466,-74.2648829
345502,484900,32,NC,Macon,North Carolina,36.4387585,-78.0838809
345460,299500,11,WA,Jefferson,Washington,38.905994,-77.036973
345083,300000,22,CA,San Joaquin,California,36.6066162,-120.1890447
345066,245000,18,NY,Saratoga,New York,43.0324245,-73.9359821
344837,,6,SD,Lincoln,South Dakota,43.2026862,-96.8350999
344731,,182,TX,Franklin,Texas,31.0260194,-96.4852444
344445,,42,LA,West Feliciana,Louisiana,30.8423123,-91.4048249
344010,216000,5,MI,Washtenaw,Michigan,42.3076493,-83.8473015
343461,275250,2,DE,Sussex,Delaware,38.6530841,-75.4344727
343455,261750,2,PA,Montgomery,Pennsylvania,41.1703592,-76.8769076
343089,405000,46,FL,Franklin,Florida,29.7817695,-84.8567932
342551,287750,4,CO,Weld,Colorado,40.3920718,-104.7158226
342251,185250,3,VT,Windham,Vermont,43.1734338,-72.7234481
341545,242500,21,OR,Columbia,Oregon,45.9197103,-123.0357231
341529,185000,14,KY,Shelby,Kentucky,38.1778076,-85.2308414
341395,242500,48,CA,Mariposa,California,37.4849377,-119.9662843
340791,176000,8,SC,Greenville,South Carolina,34.8526176,-82.3940104
340754,182500,6,VT,Bennington,Vermont,42.8781345,-73.1967741
340447,186266,6,NH,Carroll,New Hampshire,44.2983959,-71.540637
339995,,,SC,AIKEN,South Carolina,33.5604168,-81.7195533
339509,,62,LA,Orleans,Louisiana,29.9510658,-90.0715323
339225,,9,WY,Sheridan,Wyoming,44.7971939,-106.9561791
339116,245900,3,MN,Dakota,Minnesota,43.9135799,-91.3605035
338870,246000,8,NJ,Ocean,New Jersey,40.2479729,-74.029843
337984,,7,UT,Davis,Utah,40.9628845,-112.0953297
337416,224950,6,CT,Middlesex,Connecticut,41.4698505,-72.4731529
336467,168450,37,GA,Pickens,Georgia,34.4497166,-84.4592701
335400,,,NC,MITCHELL,North Carolina,36.0277763,-82.1496049
335170,,1,AK,Anchorage,Alaska,61.2180556,-149.9002778
334612,,3,TX,Williamson,Texas,30.7591685,-97.6982272
333790,280000,6,AZ,Coconino,Arizona,35.6647545,-111.4752851
333331,225000,90,VA,Middlesex,Virginia,37.6040106,-76.5257007
332726,255000,47,VA,Spotsylvania,Virginia,38.204165,-77.6077865
332250,274168,3,WA,Pierce,Washington,46.6348589,-119.4522464
331863,,73,NC,Avery,North Carolina,36.1198414,-81.909826
331215,288500,17,CO,Park,Colorado,38.7287825,-104.8396245
330573,243900,39,VA,Culpeper,Virginia,38.4729632,-77.9962512
329862,117500,52,CO,Dolores,Colorado,37.4738818,-108.5045356
329708,,41,CO,Hinsdale,Colorado,37.9316309,-107.3848831
329637,,56,MI,Benzie,Michigan,44.6458455,-86.0371264
329425,,85,TX,Grimes,Texas,30.4829853,-95.9832577
328981,,19,ID,Madison,Idaho,43.7508332,-111.5583742
328930,275000,19,MD,Calvert,Maryland,38.4949503,-76.5025742
328842,,165,TX,Real,Texas,29.8851459,-99.8124935
328521,184000,6,MI,Ottawa,Michigan,42.953023,-86.0937312
328370,274900,50,VA,King George,Virginia,38.2664512,-77.1807842
328164,200000,25,FL,Flagler,Florida,29.4086072,-81.2518833
328092,,15,UT,San Juan,Utah,37.4634157,-109.7591675
328021,250000,19,VA,Hanover,Virginia,37.7772071,-77.5160788
327666,227000,15,FL,Seminole,Florida,27.8397466,-82.7912134
327068,,121,TX,Red River,Texas,33.6072302,-94.976654
326938,243075,,NV,Carson City,Nevada,39.1637984,-119.7674034
326728,180000,2,VT,Windsor,Vermont,43.4799996,-72.3865679
325754,146000,2,WA,Kitsap,Washington,47.6476607,-122.6412583
325257,178000,7,WI,Walworth,Wisconsin,42.5311279,-88.5995456
325096,281750,5,CA,San Bernardino,California,34.1083449,-117.2897652
324456,,12,WY,Johnson,Wyoming,43.9557212,-106.4272801
324323,217000,8,GA,Cherokee,Georgia,34.2514526,-84.4802606
324237,110500,31,CO,Huerfano,Colorado,37.6125984,-104.9388853
324107,207000,21,GA,Fannin,Georgia,34.8580405,-84.2278796
323925,200000,7,MA,Bristol,Massachusetts,41.7938406,-71.1448516
323356,208000,69,GA,Putnam,Georgia,33.3069978,-83.3789389
323263,220000,14,TN,Sumner,Tennessee,36.4718084,-86.4996546
323091,,136,TX,Kimble,Texas,30.4338473,-99.8124935
323072,182250,36,VA,Louisa,Virginia,37.9925909,-77.973865
323001,295000,5,NJ,Middlesex,New Jersey,40.572603,-74.4926541
322453,145000,36,CA,Madera,California,36.9613356,-120.0607176
322085,,62,AR,Monroe,Arkansas,34.7348191,-91.1045658
322038,,9,ME,Lincoln,Maine,45.3622301,-68.5050006
321770,,7,WY,Lincoln,Wyoming,42.0703294,-110.5215459
321220,222000,10,WA,Clallam,Washington,48.0405122,-124.016766
320817,225000,1,WI,Dane,Wisconsin,43.2505472,-89.5015088
320733,201500,5,IL,Kane,Illinois,39.190047,-90.353727
320508,,1,IL,Cook,Illinois,41.5881503,-87.7377105
320493,,20,LA,Cameron,Louisiana,29.7977212,-93.3251535
320061,202037,16,MD,Kent,Maryland,39.2713804,-76.1319953
320009,,154,TX,Somervell,Texas,32.2547696,-97.7416703
318970,,,NM,Los Alamos,New Mexico,35.8800364,-106.3031138
318673,,64,NC,Madison,North Carolina,36.385415,-79.959485
318057,,30,ID,Adams,Idaho,44.9882561,-116.4916091
318000,145250,60,GA,Habersham,Georgia,34.6478893,-83.5496566
317868,,9,TX,Galveston,Texas,29.3013479,-94.7976958
317831,245000,39,CO,San Juan,Colorado,37.7573704,-107.71625
317827,,98,TX,Robertson,Texas,31.0080004,-96.4929797
317252,174450,15,OH,Warren,Ohio,41.2375569,-80.8184166
317247,,13,MT,Beaverhead,Montana,45.2135118,-113.1093046
317114,,24,ID,Custer,Idaho,44.3874133,-114.6959118
316622,172500,42,NC,Lincoln,North Carolina,35.4637028,-81.2078164
316318,,1,AR,Benton,Arkansas,34.5645371,-92.586828
315992,215000,10,MD,Worcester,Maryland,38.1584227,-75.4344727
315477,165000,42,GA,Lumpkin,Georgia,32.0509895,-84.7990901
315384,235000,3,OR,Lane,Oregon,43.9610092,-122.6618227
315276,,44,LA,East Feliciana,Louisiana,30.8458948,-91.0203224
315164,,27,TX,Brazos,Texas,30.6504141,-96.3226072
314850,,134,TX,Edwards,Texas,29.9282955,-100.439656
314411,240000,38,CA,Tuolumne,California,37.9627027,-120.2412999
313842,158600,46,VA,Rockbridge,Virginia,37.8062214,-79.5153773
313675,311000,14,VA,Poquoson,Virginia,37.1223664,-76.3457773
313343,,29,WA,Klickitat,Washington,45.8170668,-121.1525716
313139,266000,35,VA,York,Virginia,37.2103925,-76.3868797
312768,194750,21,CO,Montrose,Colorado,38.4783198,-107.8761738
312450,,64,KS,Chase,Kansas,38.355011,-98.3495111
312261,130000,43,FL,Gulf,Florida,29.8001623,-85.354965
311317,,19,MT,Mineral,Montana,47.1497031,-114.9626904
310834,195000,53,CA,Colusa,California,39.2143343,-122.0094175
