avgListPrice,county,state,statecode,medianPrice,popularity,latitude,longitude
156424,Barron,Wisconsin,WI,,46,45.4013471,-91.8490626
156418,Piscataquis,Maine,ME,,16,45.7049857,-69.3375071
156331,Jones,Georgia,GA,121000,101,33.0002582,-83.5070203
156276,Screven,Georgia,GA,85500,65,31.4863254,-82.0170596
156257,Barry,Missouri,MO,,20,36.6345264,-93.8248241
156198,Benton,Tennessee,TN,64987,77,35.1742411,-84.6535468
156099,Marshall,Mississippi,MS,,8,34.7729491,-89.4742177
155729,Clarke,Alabama,AL,110000,40,31.7002461,-87.7763333
155664,Sequoyah,Oklahoma,OK,104000,33,36.3728917,-95.5622252
155503,Henry,Tennessee,TN,88000,48,36.2039488,-88.4197705
155478,Montague,Texas,TX,,127,33.6649474,-97.7205807
155380,Piatt,Illinois,IL,,58,40.0543526,-88.556531
155347,Pike,Arkansas,AR,,54,34.1876975,-93.6623239
155206,Dooly,Georgia,GA,53750,140,32.1593447,-83.804868
155117,Callaway,Missouri,MO,,28,38.8886044,-91.9099238
155056,Tift,Georgia,GA,137750,79,31.4205597,-83.5496566
154969,Fall River,South Dakota,SD,,8,43.2240279,-103.4511768
154916,Frontier,Nebraska,NE,,68,40.5744778,-100.3497895
154815,Raleigh,West Virginia,WV,,9,37.7381597,-81.2518833
154768,Livingston,Kentucky,KY,,90,37.2978634,-84.2149339
154695,Willacy,Texas,TX,,112,26.4948223,-97.6982272
154593,Carroll,Kentucky,KY,,96,38.6748355,-85.0649071
154394,Saline,Kansas,KS,,14,38.8174853,-97.6982272
154393,Henry,Alabama,AL,,37,31.4469377,-85.1894045
154333,Dickey,North Dakota,ND,,14,46.5369203,-98.4678716
154221,Seward,Kansas,KS,,39,38.1777913,-98.7948107
154188,Scott,Arkansas,AR,124500,45,34.6964808,-92.0962552
154055,Morgan,Alabama,AL,128000,14,34.4240875,-86.8621827
154033,Vernon,Louisiana,LA,,19,31.1320009,-93.1779659
154026,Steuben,New York,NY,92635,41,43.3200694,-75.2829465
154022,Columbia,Washington,WA,,38,46.2775138,-117.814262
153982,Putnam,Illinois,IL,,84,41.238474,-89.2847251
153914,DeWitt,Texas,TX,,155,29.1235194,-97.3516558
153900,Cuyahoga,Ohio,OH,124850,1,41.433923,-81.67582
153869,Highlands,Florida,FL,116500,39,27.3400286,-81.3400268
153860,Walthall,Mississippi,MS,,64,33.6073419,-89.277291
153857,Colfax,Nebraska,NE,,58,41.6268435,-97.0068393
153749,Houston,Georgia,GA,128000,22,32.4219655,-83.634843
153733,Burke,North Carolina,NC,120500,27,35.7616931,-81.734942
153733,Bibb,Alabama,AL,,45,32.9562798,-87.1422895
153722,Big Horn,Montana,MT,,27,45.3496574,-107.2715769
153698,Ogle,Illinois,IL,72500,22,41.9969811,-89.3226954
153553,Forest,Wisconsin,WI,,66,45.8233032,-89.519491
153548,Cayuga,New York,NY,270000,44,42.9189555,-76.7263397
153340,Pottawatomie,Oklahoma,OK,,10,35.275439,-97.0068393
153292,Mecosta,Michigan,MI,115500,50,43.6203054,-85.2264232
153244,Lewis,West Virginia,WV,,34,39.0196167,-80.543845
153240,Pendleton,Kentucky,KY,118050,70,38.7283386,-84.3962535
153131,Lincoln,Nebraska,NE,132500,10,40.8257625,-96.6851982
153060,Vance,North Carolina,NC,97000,78,36.3479057,-78.4297187
153041,Mahnomen,Minnesota,MN,,85,47.3172749,-95.9655384
152909,Jasper,Illinois,IL,,91,39.0554965,-88.0900762
152580,Carroll,Ohio,OH,51892,46,39.7989528,-82.7010016
152441,Tunica,Mississippi,MS,,48,34.6845455,-90.3828769
152384,McCurtain,Oklahoma,OK,,25,35.1498196,-94.9707891
152354,Cleveland,North Carolina,NC,161000,53,35.7331953,-80.6770111
152350,Thayer,Nebraska,NE,,78,40.9686242,-97.4972726
152287,Catawba,North Carolina,NC,133500,31,35.7073558,-81.0756345
152245,Panola,Mississippi,MS,,24,34.4198016,-89.9253233
152203,Kalkaska,Michigan,MI,95000,55,44.7352042,-85.1842227
152166,Rawlins,Kansas,KS,,90,39.8600904,-101.0711758
152084,Lafayette,Wisconsin,WI,,69,44.8996139,-91.2698475
152000,Bladen,North Carolina,NC,,83,34.5882404,-78.5660852
151996,Covington,Mississippi,MS,,51,31.6732735,-89.5874819
151933,Saint Landry,Louisiana,LA,,26,30.6036535,-92.0665197
151925,Pendleton,West Virginia,WV,,36,38.7451767,-79.2902133
151915,Montgomery,Georgia,GA,66800,151,31.9404913,-81.1220539
151837,Reeves,Texas,TX,,159,31.4307975,-103.7289167
151830,Fayette,Alabama,AL,,54,33.6845539,-87.8308522
151797,Hardeman,Tennessee,TN,90000,39,35.1229172,-89.0179332
151784,Laurens,Georgia,GA,121750,55,32.433014,-82.9931607
151767,Schley,Georgia,GA,64900,148,32.2736136,-84.3121264
151736,Erie,Pennsylvania,PA,128750,22,42.1292241,-80.085059
151728,Black Hawk,Iowa,IA,,5,42.447804,-92.3813621
151712,Power,Idaho,ID,,12,43.6188136,-116.2081661
151704,Houston,Alabama,AL,,10,34.1414925,-87.2580686
151676,Pawnee,Oklahoma,OK,,29,36.3378321,-96.8039232
151668,Estill,Kentucky,KY,,81,37.6975384,-83.9744262
151514,Howell,Missouri,MO,,22,36.8527979,-91.9099238
151473,Jefferson,New York,NY,130000,31,42.4813303,-74.6102591
151467,Wadena,Minnesota,MN,,58,46.4424614,-95.1361386
151420,Beaver,Pennsylvania,PA,126750,30,40.6953437,-80.3047846
151304,Moore,Texas,TX,,203,29.0552433,-99.0103089
151186,Lee,North Carolina,NC,150000,37,35.4693744,-79.1548533
151147,Candler,Georgia,GA,83150,120,32.4241804,-82.0842901
151119,Seneca,New York,NY,110000,61,42.8466914,-77.0794705
151060,Curry,New Mexico,NM,,19,34.5751567,-103.2663479
151010,McKinley,New Mexico,NM,,20,35.7152472,-108.2377519
151007,Bradford,Florida,FL,,53,29.9723818,-82.1713632
150914,Bleckley,Georgia,GA,72031,113,32.4087854,-83.3789389
150872,Pike,Alabama,AL,,44,31.8395163,-86.0121573
150719,Columbia,Florida,FL,89000,48,30.1812696,-82.605118
150677,Columbia,Pennsylvania,PA,35000,33,40.0337085,-76.5044098
150546,Cleburne,Alabama,AL,,39,33.6261707,-85.520024
150502,Adair,Kentucky,KY,98400,40,37.076403,-85.3136218
150499,De Soto,Louisiana,LA,,31,32.0310567,-93.6623239
150490,Decatur,Georgia,GA,89500,91,33.7748275,-84.2963123
150470,Androscoggin,Maine,ME,,8,44.1912416,-70.1707037
150417,Chattooga,Georgia,GA,79900,62,34.4632661,-85.3136218
150415,Morgan,Tennessee,TN,100000,65,36.1004285,-84.6479124
150342,Butte,Idaho,ID,,37,43.6448198,-113.1841378
150266,Fulton,Arkansas,AR,,32,33.6145649,-93.8135164
150261,Clay,Alabama,AL,,58,33.7026013,-86.5997096
150198,Holmes,Florida,FL,62550,65,30.8740806,-85.80766
150190,Barnwell,South Carolina,SC,,15,33.2448733,-81.3587177
150185,Russell,Kentucky,KY,90000,60,38.5173028,-82.6976631
150160,Lincoln,Colorado,CO,126500,45,39.0457549,-103.3587288
150152,Pike,Missouri,MO,,65,39.3964742,-91.2891036
150119,Otsego,Michigan,MI,,57,42.4605904,-85.696406
150101,Scurry,Texas,TX,,131,32.5187487,-96.3808167
150092,Yankton,South Dakota,SD,142500,14,42.8711088,-97.3972813
150024,Mercer,Pennsylvania,PA,130000,37,41.2270025,-80.2397852
150021,Ashland,Ohio,OH,,48,40.8686675,-82.3182178
149924,Tazewell,Illinois,IL,120000,10,40.5522078,-89.4742177
149800,Shelby,Texas,TX,,166,30.0216106,-96.5983064
149796,Portsmouth,Virginia,VA,149000,31,36.8354258,-76.2982742
149768,Marion,Indiana,IN,,1,40.5583739,-85.6591442
149766,Etowah,Alabama,AL,111300,17,34.0455341,-86.0529604
149730,Falls,Texas,TX,,106,31.1636412,-97.0068393
149690,Radford,Virginia,VA,,88,37.1317924,-80.5764477
149538,Sabine,Louisiana,LA,,38,31.4893252,-93.5003454
149501,Cabell,West Virginia,WV,,18,38.4391927,-82.2583297
149463,Keweenaw,Michigan,MI,,76,47.3400149,-88.0490907
149382,Summit,Ohio,OH,131500,4,41.0918991,-81.5596427
149319,Huntingdon,Pennsylvania,PA,100105,35,40.4847959,-78.0102813
149288,Tazewell,Virginia,VA,77250,54,37.1148374,-81.5195548
149270,Wolfe,Kentucky,KY,,86,37.7550869,-83.4643551
149149,Peoria,Illinois,IL,113000,25,40.6936488,-89.5889864
149000,Dewey,South Dakota,SD,,39,43.5308076,-104.0410424
148946,Marathon,Wisconsin,WI,75567,17,44.9304719,-89.8402105
148931,Eaton,Michigan,MI,130000,17,42.5886496,-84.7733325
148890,Forrest,Mississippi,MS,,28,31.2148677,-89.2847251
148861,Ripley,Indiana,IN,,76,39.0986811,-85.2308414
148812,Baraga,Michigan,MI,,83,46.7785433,-88.4890193
148782,Greenwood,South Carolina,SC,70087,27,34.1954001,-82.1617883
148760,Donley,Texas,TX,,217,34.9875355,-100.8903099
148757,Ochiltree,Texas,TX,,192,36.2921544,-100.8000051
148702,Socorro,New Mexico,NM,,18,34.0583995,-106.8914159
148647,Mercer,Ohio,OH,,67,40.5940548,-84.6897495
148575,Taylor,Kentucky,KY,134250,33,37.332884,-85.3136218
148342,Smyth,Virginia,VA,108000,73,36.8687921,-81.5596427
148316,Hancock,Mississippi,MS,,9,30.3887582,-89.5120084
148292,Allen,Kentucky,KY,,34,37.6100457,-82.7279705
148256,Menominee,Michigan,MI,,79,45.1077627,-87.6142737
148140,Lake,South Dakota,SD,,16,43.9466791,-97.179026
148066,Grayson,Kentucky,KY,,43,38.3325812,-82.9485023
148031,Pulaski,Georgia,GA,85250,93,32.3901752,-81.9567837
148005,Tuscarawas,Ohio,OH,111450,41,40.3978972,-81.4278984
148003,Prairie,Montana,MT,,52,46.7980893,-105.4045354
147994,Cheyenne,Nebraska,NE,,31,41.2509264,-103.0817903
147982,Ashland,Wisconsin,WI,56000,59,46.5924428,-90.8837982
147976,Cortland,New York,NY,104500,53,42.6011813,-76.1804843
147933,Alfalfa,Oklahoma,OK,,73,35.218889,-98.606944
147905,Butte,South Dakota,SD,,12,44.9251992,-103.7008932
147822,Trimble,Kentucky,KY,,103,38.6013284,-85.3136218
147818,Jersey,Illinois,IL,77000,43,39.0704754,-90.3748354
147787,Beaver,Utah,UT,,25,38.2769149,-112.6410518
147602,Pike,Ohio,OH,50000,86,39.0713471,-83.0361376
147517,Bamberg,South Carolina,SC,,45,33.2971012,-81.0348202
147417,Pottawattamie,Iowa,IA,137250,4,41.3911501,-95.4777811
147409,Clinton,Kentucky,KY,175000,107,36.6672813,-88.9933965
147408,Knox,Ohio,OH,175000,42,40.459564,-82.3017728
147371,Harrison,Indiana,IN,,41,38.1701136,-86.1751759
147281,Indiana,Pennsylvania,PA,,38,40.6214551,-79.1525349
147277,Franklin,Louisiana,LA,,58,29.7960399,-91.5015002
147241,Hot Spring,Arkansas,AR,,19,34.5037004,-93.0551795
147196,Rock,Wisconsin,WI,132500,8,42.6251506,-89.0179332
147100,Lowndes,Alabama,AL,,52,32.221464,-86.6611083
147021,Cumberland,North Carolina,NC,128000,9,34.9542604,-78.7476208
147000,Noxubee,Mississippi,MS,,66,33.1605608,-88.556531
146994,Sac,Iowa,IA,38500,78,42.3573517,-95.1432068
146987,Hampton,South Carolina,SC,40200,44,32.8779425,-81.1276052
146981,Penobscot,Maine,ME,,3,44.4645202,-68.7111393
146966,Red Lake,Minnesota,MN,,87,47.876346,-95.0169401
146964,Sumter,Georgia,GA,91080,97,31.9981596,-84.2278796
146905,Worth,Georgia,GA,117500,117,31.5282489,-83.8897057
146817,Covington,Alabama,AL,129250,22,31.3066438,-86.4996546
146792,Clearwater,Minnesota,MN,,69,45.4194099,-94.0488721
146743,Cochise,Arizona,AZ,112000,7,32.1139688,-109.9211756
146700,Warren,Mississippi,MS,,17,32.3989469,-90.7913227
146678,Cheboygan,Michigan,MI,,36,45.6469563,-84.4744795
146670,Yuma,Colorado,CO,95000,53,40.1222084,-102.7252096
146664,Seminole,Georgia,GA,84500,110,30.9331429,-84.8984775
146591,Chilton,Alabama,AL,151900,41,32.944392,-86.6611083
146441,Oconto,Wisconsin,WI,,53,44.8872124,-87.8645473
146433,White,Arkansas,AR,127150,11,35.2900612,-91.7538817
146414,Trego,Kansas,KS,,102,38.9900316,-99.8124935
146191,Howard,Texas,TX,,117,32.2875944,-101.4339148
146135,Lenawee,Michigan,MI,139000,23,41.8433859,-84.0167423
146097,Maverick,Texas,TX,,162,28.7410473,-100.3497895
146095,Taylor,Wisconsin,WI,,62,44.3210709,-91.1198757
146024,Phelps,Missouri,MO,,25,37.8806538,-91.7538817
146020,Howard,Missouri,MO,,88,39.2064126,-92.6983868
146013,Pope,Arkansas,AR,112000,18,35.440627,-93.0175712
145993,Alleghany,Virginia,VA,,58,37.8531975,-80.0534923
145983,Macon,Tennessee,TN,117000,84,35.1531441,-89.4897984
145894,Jefferson,Iowa,IA,,37,42.0172457,-94.3774232
145892,Orange,Texas,TX,,100,30.0929879,-93.7365549
145876,Crockett,Tennessee,TN,84900,94,35.7812386,-89.1324866
145654,Adams,Washington,WA,117973,34,46.9272238,-118.51098
145437,Treutlen,Georgia,GA,40000,153,32.3870233,-82.5834947
145429,Wayne,Ohio,OH,125000,26,41.3014415,-83.4735393
145416,Stark,Ohio,OH,125000,8,40.8684676,-81.2518833
145304,Monroe,Michigan,MI,151000,15,41.9164343,-83.3977101
145283,Franklin,New York,NY,47500,47,42.3406373,-75.1651689
145266,Kanabec,Minnesota,MN,,44,45.9329034,-93.2883531
145191,Greene,Arkansas,AR,123000,23,36.1314931,-90.563609
145128,Lee,Illinois,IL,56750,30,41.7950293,-88.9414786
145066,Yoakum,Texas,TX,,238,29.2877469,-97.151931
144944,Pittsburg,Oklahoma,OK,109000,14,34.7131522,-95.8499898
144887,Chester,Tennessee,TN,84500,78,35.4270939,-88.6723578
144837,Tioga,Pennsylvania,PA,82000,44,41.9086848,-77.1330265
144805,Harrison,West Virginia,WV,265000,8,39.3348126,-80.365865
144698,Dallam,Texas,TX,,214,36.20745,-102.5298028
144688,Lander,Nevada,NV,192000,15,40.0510104,-116.9852422
144660,Coos,New Hampshire,NH,125066,9,44.7288907,-71.2787267
144581,Pulaski,Virginia,VA,110000,86,37.0478982,-80.7797935
144564,Washington,Missouri,MO,,69,38.5581072,-91.0120878
144480,Deaf Smith,Texas,TX,,158,35.0017354,-102.5298028
144457,Lake,Oregon,OR,,30,42.6986344,-120.565768
144432,Halifax,North Carolina,NC,,71,36.328486,-77.5894199
144411,Ozark,Missouri,MO,,70,37.0208865,-93.2060163
144360,Wayne,Georgia,GA,75000,78,31.5092107,-81.909826
144319,Southampton,Virginia,VA,145000,80,36.6788512,-77.1024902
144249,Whitley,Indiana,IN,,26,41.1136133,-85.520024
144178,Carbon,Pennsylvania,PA,127000,18,40.901975,-75.667356
144145,Henderson,Tennessee,TN,101000,63,35.4392435,-88.641441
144086,Sangamon,Illinois,IL,127500,12,39.7337353,-89.6251646
144008,Choctaw,Oklahoma,OK,85500,46,35.4975625,-97.2689212
143870,Blair,Pennsylvania,PA,116000,31,40.4531318,-78.3842227
143858,Gadsden,Florida,FL,80000,52,30.5562947,-84.6479124
143811,Montgomery,Kentucky,KY,,45,38.0314578,-83.8897057
143697,Logan,Kentucky,KY,,49,36.869834,-86.8621827
143685,Columbus,North Carolina,NC,,48,35.2531698,-82.1970584
143673,Atoka,Oklahoma,OK,,28,34.3859257,-96.1283252
143651,Essex,Vermont,VT,99500,12,44.4905054,-73.1112433
143629,Price,Wisconsin,WI,90500,55,45.7511666,-90.4622144
143467,Davidson,North Carolina,NC,120000,40,35.4993031,-80.8486846
143417,Lucas,Ohio,OH,121000,25,40.7050579,-82.4182204
143345,Fond du Lac,Wisconsin,WI,,16,43.7730448,-88.4470508
143221,Muskegon,Michigan,MI,114500,19,43.2341813,-86.2483921
143108,Trinity,Texas,TX,,132,30.9451862,-95.375496
143088,Charles Mix,South Dakota,SD,,23,43.0985109,-98.3964938
143050,Beaver,Oklahoma,OK,,66,36.8161371,-100.5198713
143047,Pocahontas,West Virginia,WV,,13,38.3101706,-80.0087746
143045,Adams,Nebraska,NE,,22,40.4611108,-96.5094615
142997,Spencer,Indiana,IN,,65,39.2867117,-86.7625058
142995,Brown,Ohio,OH,103750,49,38.9092089,-83.8473015
142858,Washington,New York,NY,116800,36,41.7875713,-73.6771662
142739,Alcona,Michigan,MI,,70,44.6727944,-83.6022398
142719,Dyer,Tennessee,TN,93000,56,36.0667348,-88.9939549
142696,Roane,West Virginia,WV,,27,38.7564882,-81.4278984
142625,Roger Mills,Oklahoma,OK,,74,35.616176,-99.634135
142544,Branch,Michigan,MI,,52,43.9349726,-86.1141045
142317,Schoharie,New York,NY,84000,49,42.6659087,-74.3095787
142274,Walker,Alabama,AL,,42,33.8563605,-87.3016132
142182,Shawano,Wisconsin,WI,,41,44.7822064,-88.6089917
142060,Glascock,Georgia,GA,88500,149,33.2422994,-82.6267345
142015,Clayton,Iowa,IA,,38,42.9038759,-91.1473518
141969,Putnam,Indiana,IN,,51,39.690997,-86.8220341
141950,Roberts,Texas,TX,,230,35.8540979,-100.8903099
141913,Bibb,Georgia,GA,120000,123,32.7865735,-83.7199136
141908,Scott,Tennessee,TN,79749,80,36.3976209,-84.5222189
141852,Bacon,Georgia,GA,62250,135,31.5412085,-82.4319405
141847,Hopkins,Kentucky,KY,81000,48,37.3153093,-87.5791287
141744,Washington,Florida,FL,94000,45,30.548737,-85.684578
141734,Woodbury,Iowa,IA,260500,12,42.3166158,-95.9832577
141667,Green,Kentucky,KY,95500,93,36.9685219,-86.4808043
141618,Elbert,Georgia,GA,71666,38,34.0795372,-82.8640623
141611,Davis,Iowa,IA,,41,40.6913838,-92.3813621
141525,Union,Florida,FL,67300,66,30.0745112,-82.345189
141492,Muskingum,Ohio,OH,,28,39.9478393,-81.9534815
141428,Lincoln,Mississippi,MS,,58,31.5359248,-90.5257823
141423,Cass,Texas,TX,,140,33.0944342,-94.315422
141404,Allamakee,Iowa,IA,101000,39,43.2430754,-91.443469
141283,Onslow,North Carolina,NC,,11,34.6540094,-77.4701972
141233,Cattaraugus,New York,NY,79900,39,42.3292287,-78.8680903
141197,Larue,Kentucky,KY,,91,37.5189552,-85.7256372
141176,Webster,Iowa,IA,87750,23,41.4383427,-92.1690689
141163,Monroe,Mississippi,MS,,36,33.8773585,-88.556531
141121,Avoyelles,Louisiana,LA,,48,30.9711824,-92.0665197
140956,McNairy,Tennessee,TN,,71,35.1183208,-88.556531
140838,Crawford,Indiana,IN,,79,38.3054548,-86.4592091
140818,Greenup,Kentucky,KY,,56,38.5731349,-82.8301677
140739,Lyon,Minnesota,MN,,53,44.3981292,-95.8987139
140667,Drew,Arkansas,AR,112000,47,33.5156463,-91.7538817
140629,Marquette,Wisconsin,WI,103300,45,43.7474805,-89.1387265
140531,Geary,Kansas,KS,,13,38.9984685,-96.7922355
140467,Saint Joseph,Michigan,MI,89900,60,42.0938577,-86.4895463
140420,Washington,Illinois,IL,,64,40.7036482,-89.4073123
140388,Terrell,Texas,TX,,225,32.7359626,-96.2752569
140378,Lackawanna,Pennsylvania,PA,115000,19,41.4421199,-75.5742467
140314,Polk,Arkansas,AR,59250,20,34.5268097,-94.1513764
140250,Iowa,Iowa,IA,140000,33,41.6611277,-91.5301683
140236,Wood,West Virginia,WV,99950,11,39.2154345,-81.4718387
140216,Dakota,Nebraska,NE,139000,16,42.4040965,-96.5356449
140163,Sampson,North Carolina,NC,52000,70,34.9197548,-78.3842227
140137,Jackson,Michigan,MI,124900,13,42.245869,-84.4013462
140031,Saline,Nebraska,NE,,19,40.4930367,-97.179026
139995,McDonald,Missouri,MO,,45,36.617812,-94.315422
139995,Surry,North Carolina,NC,,49,36.3743453,-80.6770787
139893,Nicholas,West Virginia,WV,,31,38.3307714,-80.7657804
139875,Peach,Georgia,GA,120000,70,32.5892926,-83.8260884
139739,Auglaize,Ohio,OH,,39,40.5781556,-84.3542049
139707,Ohio,Indiana,IN,,91,38.9417259,-84.9609464
139621,Beadle,South Dakota,SD,,22,44.4797351,-98.2212979
139588,Kleberg,Texas,TX,,74,32.6715211,-96.6158262
139573,Butler,Alabama,AL,24000,48,32.0895908,-88.2219652
139440,Silver Bow,Montana,MT,,11,45.8804293,-112.5843056
139370,Belmont,Ohio,OH,,52,40.0292374,-81.0389883
139251,San Augustine,Texas,TX,,169,31.5299029,-94.1060282
139196,McIntosh,Oklahoma,OK,,23,35.3466151,-95.6457951
139150,Neshoba,Mississippi,MS,,41,32.8057157,-89.1705998
139131,Lincoln,Wisconsin,WI,,37,44.6180518,-87.6420375
139126,Perry,Missouri,MO,,51,39.4311518,-91.6751596
139117,Apache,Arizona,AZ,94500,13,35.5313224,-109.3783206
139084,Washington,Oklahoma,OK,127500,18,35.0589583,-97.4844761
139011,Meriwether,Georgia,GA,85750,98,33.0561282,-84.6897495
139000,Richland,Montana,MT,,39,47.9200496,-104.8017491
138885,Houston,Tennessee,TN,65900,79,35.2414681,-87.9178052
138846,Hart,Kentucky,KY,,64,37.3101304,-85.8486236
138727,Ford,Kansas,KS,,36,39.2032479,-94.4796001
138722,Wheeler,Texas,TX,,245,35.4453257,-100.2709552
138674,Yuma,Arizona,AZ,129900,8,32.6926512,-114.6276916
138671,Lafayette,Missouri,MO,,41,39.0031288,-93.9878427
138661,Pleasants,West Virginia,WV,,55,39.3761707,-81.1416691
138645,Perry,Kentucky,KY,,66,37.3160706,-83.2077645
138632,Potter,Pennsylvania,PA,68000,59,41.6682559,-77.8367282
138566,Stevens,Kansas,KS,,70,37.186894,-101.2523792
138564,Clearfield,Pennsylvania,PA,,61,0,0
138373,Claiborne,Louisiana,LA,,45,32.5159779,-92.1918032
138294,Fulton,New York,NY,111550,54,43.3228462,-76.4171585
138265,Vermilion,Louisiana,LA,,22,29.8601413,-92.3813621
138146,Bedford,Pennsylvania,PA,,39,40.0186921,-78.5039069
138108,Darlington,South Carolina,SC,,32,34.2998762,-79.8761741
138097,Gates,North Carolina,NC,182500,100,36.4202077,-76.6874701
138066,Bowman,North Dakota,ND,,51,46.1830618,-103.3949061
137997,Grenada,Mississippi,MS,,35,33.7690049,-89.8084192
137980,Brooks,Georgia,GA,80000,85,33.2909517,-84.45937
137871,Charlton,Georgia,GA,115850,51,30.7917361,-82.0842901
137802,Mason,Kentucky,KY,,61,38.6194103,-83.8897057
137743,Searcy,Arkansas,AR,,35,35.2468204,-91.7336846
137658,Clinton,Ohio,OH,,35,40.9267224,-81.6304022
137649,Modoc,California,CA,75000,56,41.4565165,-120.629366
137546,Jackson,Oklahoma,OK,132500,42,34.5834576,-99.456155
137400,Breathitt,Kentucky,KY,,29,37.5359616,-83.336188
137361,Weakley,Tennessee,TN,68500,69,36.3428865,-88.7108964
137360,Washington,Georgia,GA,73000,116,33.7367948,-82.7393089
137291,Audubon,Iowa,IA,,95,41.7180421,-94.9324868
137238,Terry,Texas,TX,,213,33.0909654,-102.3463875
137136,Decatur,Indiana,IN,,47,40.830603,-84.9291329
136981,Millard,Utah,UT,,17,39.0611744,-113.1918021
136937,Ross,Ohio,OH,,29,39.3439085,-84.6688348
136920,Adair,Missouri,MO,,49,40.1993655,-92.539603
136787,Rockingham,North Carolina,NC,112000,33,34.9393201,-79.7739457
136690,Clinton,Missouri,MO,,48,38.3686324,-93.7782689
136687,Muscogee,Georgia,GA,129900,23,32.4794133,-84.8984775
136657,Scotland,North Carolina,NC,110000,94,34.8451203,-79.4703885
136611,Minidoka,Idaho,ID,,36,42.6779139,-114.2512011
136558,Jeff Davis,Georgia,GA,117000,129,31.8234851,-82.605118
136487,Hamilton,Texas,TX,,175,31.7037655,-98.1239231
136411,Union,Arkansas,AR,170000,33,33.1431092,-92.539603
136342,Ransom,North Dakota,ND,,34,46.4937656,-97.6257919
136302,Cross,Arkansas,AR,51000,53,35.2998913,-90.8294002
136078,Breckinridge,Kentucky,KY,124500,79,37.7982002,-86.4592091
135976,Webster,Louisiana,LA,,32,32.7641355,-93.3388917
135948,Jackson,Florida,FL,70000,55,30.3321838,-81.655651
135931,Phillips,Colorado,CO,,61,40.5371334,-102.3463875
135892,Muhlenberg,Kentucky,KY,92700,76,37.1772501,-87.1422895
135872,Putnam,Ohio,OH,107500,81,41.0540759,-84.1857115
135830,Lyon,Kansas,KS,,12,38.3450104,-98.2017268
135747,Lawrence,Alabama,AL,100000,28,34.567428,-87.3016132
135733,Reynolds,Missouri,MO,,94,37.378663,-90.9820668
135725,De Baca,New Mexico,NM,,31,34.2734196,-104.3791912
135659,Tattnall,Georgia,GA,130500,105,32.0634576,-82.0842901
135610,Roseau,Minnesota,MN,,60,48.8460926,-95.762766
135591,Gallia,Ohio,OH,89500,76,38.8619254,-82.345189
135575,Adams,Wisconsin,WI,103000,25,43.956082,-89.8181818
135558,LaGrange,Indiana,IN,,52,41.641717,-85.4166467
135540,Johnson,Arkansas,AR,,22,36.1328564,-94.1654821
135475,Murray,Oklahoma,OK,106000,44,34.4383273,-97.0498442
135465,Howard,Arkansas,AR,,61,34.1318213,-94.028678
135357,Dodge,Minnesota,MN,,52,44.784931,-93.285353
135322,Hansford,Texas,TX,,242,36.3183749,-101.4339148
135293,Missaukee,Michigan,MI,,80,44.366621,-85.023346
135287,Concho,Texas,TX,,202,31.3431641,-99.8124935
135280,Haskell,Oklahoma,OK,,50,35.8203784,-95.674149
135231,Pondera,Montana,MT,,46,48.2321517,-112.2886317
135209,Jackson,Ohio,OH,75500,72,39.0520169,-82.6365536
135129,Anderson,Texas,TX,,65,30.4876971,-95.9924515
134812,Acadia,Louisiana,LA,,33,30.2297347,-92.3813621
134711,Tippah,Mississippi,MS,,57,34.7688097,-88.864698
134654,Pepin,Wisconsin,WI,,71,44.4410785,-92.14795
134617,Oneida,New York,NY,90300,24,43.0925684,-75.6512931
134610,Ward,Texas,TX,,198,31.5395559,-103.1279039
134538,Crawford,Missouri,MO,,50,38.0561057,-91.2891036
134485,Boone,Iowa,IA,,18,42.0597047,-93.8802273
134485,Crawford,Pennsylvania,PA,,40,41.6661391,-80.2767327
134407,Lincoln,Washington,WA,,33,47.8290456,-118.414992
134325,Hillsdale,Michigan,MI,105000,64,41.9200472,-84.6305101
134242,Marion,Missouri,MO,,43,38.6908657,-92.3662985
134148,Mineral,West Virginia,WV,,26,39.4068988,-78.8835548
134139,Jackson,West Virginia,WV,,28,38.8139943,-81.647344
134087,Clinton,Pennsylvania,PA,125750,34,40.4913949,-80.2973027
134024,Marion,West Virginia,WV,89000,6,39.5288627,-80.2321313
133932,Morris,Kansas,KS,,45,38.7144832,-96.663812
133857,Marinette,Wisconsin,WI,77950,40,45.0999849,-87.6306623
133817,Caldwell,Missouri,MO,,95,39.6660775,-93.9878427
133736,Jones,Mississippi,MS,,19,31.5343241,-89.1705998
133728,Jefferson,Illinois,IL,108000,48,38.2267348,-88.864698
133688,Isabella,Michigan,MI,,37,43.598799,-84.8567932
133658,Houghton,Michigan,MI,,62,47.1211331,-88.5694182
133621,Deer Lodge,Montana,MT,,22,46.3990941,-112.7383721
133577,Wirt,West Virginia,WV,,48,39.0436093,-81.3839326
133557,Pulaski,Missouri,MO,,37,37.8727481,-92.2236667
133550,Le Flore,Oklahoma,OK,107250,17,34.8984359,-94.9818513
133379,Posey,Indiana,IN,,61,38.0020359,-87.8942451
133297,Russell,Alabama,AL,,16,32.3552497,-85.1894045
133296,Sumter,South Carolina,SC,123400,19,33.9204354,-80.3414693
133295,Caldwell,Kentucky,KY,63950,94,37.1501019,-87.8942451
133266,Sanborn,South Dakota,SD,,50,44.0403291,-98.0465185
